Index,Chemical,Count
Feb-12,Iron,0
Feb-12,Lead,0
Feb-12,Magnesium,0
Feb-12,Manganese,0
Feb-12,Nickel,0
Feb-12,Nitrates,0
Feb-12,Nitrites,0
Feb-12,Orthophosphate-phosphorus,1
Feb-12,Sulphates,0
Feb-12,Total dissolved salts,0
Feb-12,Total phosphorus,1
Feb-12,Zinc,0
Feb-12,gamma-Hexachlorocyclohexane,0
Feb-12,"p,p-DDT",0
Mar-12,Ammonium,1
Mar-12,Anionic active surfactants,0
Mar-12,Atrazine,0
Mar-12,Biochemical Oxygen,0
Mar-12,Cadmium,0
Mar-12,Calcium,0
Mar-12,Chemical Oxygen Demand (Cr),1
Mar-12,Chemical Oxygen Demand (Mn),0
Mar-12,Chlorides,0
Mar-12,Chromium,1
Mar-12,Copper,1
Mar-12,Cyanides,0
Mar-12,Dissolved oxygen,0
Mar-12,Iron,0
Mar-12,Lead,0
Mar-12,Magnesium,0
Mar-12,Manganese,0
Mar-12,Nickel,0
Mar-12,Nitrates,0
Mar-12,Nitrites,0
Mar-12,Orthophosphate-phosphorus,1
Mar-12,Sulphates,0
Mar-12,Total dissolved salts,0
Mar-12,Total phosphorus,1
Mar-12,Water temperature,0
Mar-12,Zinc,0
Mar-12,gamma-Hexachlorocyclohexane,0
Mar-12,"p,p-DDT",0
Apr-12,Ammonium,1
Apr-12,Anionic active surfactants,0
Apr-12,Atrazine,0
Apr-12,Biochemical Oxygen,0
Apr-12,Cadmium,1
Apr-12,Calcium,0
Apr-12,Chemical Oxygen Demand (Cr),1
Apr-12,Chemical Oxygen Demand (Mn),0
Apr-12,Chlorides,0
Apr-12,Chromium,1
Apr-12,Copper,1
Apr-12,Cyanides,0
Apr-12,Dissolved oxygen,0
Apr-12,Iron,0
Apr-12,Lead,1
Apr-12,Magnesium,0
Apr-12,Manganese,2
Apr-12,Nickel,0
Apr-12,Nitrates,0
Apr-12,Nitrites,0
Apr-12,Orthophosphate-phosphorus,1
Apr-12,Sulphates,0
Apr-12,Total dissolved salts,0
Apr-12,Total phosphorus,1
Apr-12,Water temperature,0
Apr-12,Zinc,0
Apr-12,gamma-Hexachlorocyclohexane,0
Apr-12,"p,p-DDT",0
May-12,Ammonium,1
May-12,Anionic active surfactants,0
May-12,Atrazine,0
May-12,Biochemical Oxygen,0
May-12,Cadmium,0
May-12,Calcium,0
May-12,Chemical Oxygen Demand (Cr),1
May-12,Chemical Oxygen Demand (Mn),0
May-12,Chlorides,0
May-12,Chromium,1
May-12,Copper,0
May-12,Cyanides,0
May-12,Dissolved oxygen,0
May-12,Iron,0
May-12,Lead,0
May-12,Magnesium,0
May-12,Manganese,0
May-12,Nickel,0
May-12,Nitrates,0
May-12,Nitrites,0
May-12,Orthophosphate-phosphorus,1
May-12,Sulphates,0
May-12,Total dissolved salts,0
May-12,Total phosphorus,1
May-12,Water temperature,0
May-12,Zinc,0
May-12,gamma-Hexachlorocyclohexane,0
May-12,"p,p-DDT",0
Jun-12,Ammonium,0
Jun-12,Anionic active surfactants,0
Jun-12,Atrazine,0
Jun-12,Biochemical Oxygen,0
Jun-12,Cadmium,0
Jun-12,Calcium,0
Jun-12,Chemical Oxygen Demand (Cr),1
Jun-12,Chemical Oxygen Demand (Mn),0
Jun-12,Chlorides,0
Jun-12,Chromium,0
Jun-12,Copper,0
Jun-12,Cyanides,0
Jun-12,Dissolved oxygen,0
Jun-12,Iron,0
Jun-12,Lead,0
Jun-12,Magnesium,0
Jun-12,Manganese,0
Jun-12,Nickel,0
Jun-12,Nitrates,0
Jun-12,Nitrites,0
Jun-12,Orthophosphate-phosphorus,0
Jun-12,Sulphates,0
Jun-12,Total dissolved salts,0
Jun-12,Total phosphorus,1
Jun-12,Water temperature,0
Jun-12,Zinc,0
Jun-12,gamma-Hexachlorocyclohexane,0
Jun-12,"p,p-DDT",0
Jul-12,Ammonium,0
Jul-12,Anionic active surfactants,0
Jul-12,Atrazine,0
Jul-12,Biochemical Oxygen,0
Jul-12,Cadmium,0
Jul-12,Calcium,0
Jul-12,Chemical Oxygen Demand (Cr),1
Jul-12,Chemical Oxygen Demand (Mn),1
Jul-12,Chlorides,0
Jul-12,Chromium,1
Jul-12,Copper,0
Jul-12,Cyanides,0
Jul-12,Dissolved oxygen,0
Jul-12,Iron,0
Jul-12,Lead,0
Jul-12,Magnesium,0
Jul-12,Manganese,0
Jul-12,Nickel,0
Jul-12,Nitrates,0
Jul-12,Nitrites,0
Jul-12,Orthophosphate-phosphorus,1
Jul-12,Sulphates,0
Jul-12,Total dissolved salts,0
Jul-12,Total phosphorus,1
Jul-12,Water temperature,0
Jul-12,Zinc,0
Jul-12,gamma-Hexachlorocyclohexane,0
Jul-12,"p,p-DDT",0
Aug-12,Ammonium,0
Aug-12,Anionic active surfactants,0
Aug-12,Atrazine,0
Aug-12,Biochemical Oxygen,0
Aug-12,Cadmium,0
Aug-12,Calcium,0
Aug-12,Chemical Oxygen Demand (Cr),1
Aug-12,Chemical Oxygen Demand (Mn),0
Aug-12,Chlorides,0
Aug-12,Chromium,1
Aug-12,Copper,0
Aug-12,Cyanides,0
Aug-12,Dissolved oxygen,0
Aug-12,Iron,0
Aug-12,Lead,0
Aug-12,Magnesium,0
Aug-12,Manganese,0
Aug-12,Nickel,0
Aug-12,Nitrates,0
Aug-12,Nitrites,0
Aug-12,Orthophosphate-phosphorus,1
Aug-12,Sulphates,0
Aug-12,Total dissolved salts,0
Aug-12,Total nitrogen,1
Aug-12,Total phosphorus,1
Aug-12,Water temperature,0
Aug-12,Zinc,0
Aug-12,gamma-Hexachlorocyclohexane,0
Aug-12,"p,p-DDT",0
Sep-12,Ammonium,0
Sep-12,Anionic active surfactants,0
Sep-12,Atrazine,0
Sep-12,Biochemical Oxygen,0
Sep-12,Cadmium,0
Sep-12,Calcium,0
Sep-12,Chemical Oxygen Demand (Cr),0
Sep-12,Chemical Oxygen Demand (Mn),0
Sep-12,Chlorides,0
Sep-12,Chromium,1
Sep-12,Copper,0
Sep-12,Cyanides,0
Sep-12,Dissolved oxygen,0
Sep-12,Iron,0
Sep-12,Lead,0
Sep-12,Magnesium,0
Sep-12,Manganese,0
Sep-12,Nickel,0
Sep-12,Nitrates,0
Sep-12,Nitrites,0
Sep-12,Orthophosphate-phosphorus,0
Sep-12,Sulphates,0
Sep-12,Total dissolved salts,0
Sep-12,Total phosphorus,1
Sep-12,Water temperature,0
Sep-12,Zinc,0
Sep-12,gamma-Hexachlorocyclohexane,0
Sep-12,"p,p-DDT",0
Oct-12,Ammonium,0
Oct-12,Anionic active surfactants,0
Oct-12,Atrazine,0
Oct-12,Biochemical Oxygen,0
Oct-12,Cadmium,0
Oct-12,Calcium,0
Oct-12,Chemical Oxygen Demand (Cr),1
Oct-12,Chemical Oxygen Demand (Mn),0
Oct-12,Chlorides,0
Oct-12,Chromium,1
Oct-12,Copper,1
Oct-12,Cyanides,0
Oct-12,Dissolved oxygen,0
Oct-12,Iron,0
Oct-12,Lead,1
Oct-12,Magnesium,0
Oct-12,Manganese,0
Oct-12,Nickel,0
Oct-12,Nitrates,0
Oct-12,Nitrites,0
Oct-12,Orthophosphate-phosphorus,0
Oct-12,Sulphates,0
Oct-12,Total dissolved salts,0
Oct-12,Total nitrogen,1
Oct-12,Total phosphorus,1
Oct-12,Water temperature,0
Oct-12,Zinc,0
Oct-12,gamma-Hexachlorocyclohexane,0
Oct-12,"p,p-DDT",0
Nov-12,Ammonium,0
Nov-12,Anionic active surfactants,0
Nov-12,Atrazine,0
Nov-12,Biochemical Oxygen,0
Nov-12,Cadmium,0
Nov-12,Calcium,0
Nov-12,Chemical Oxygen Demand (Cr),0
Nov-12,Chemical Oxygen Demand (Mn),0
Nov-12,Chlorides,0
Nov-12,Chromium,1
Nov-12,Copper,0
Nov-12,Cyanides,0
Nov-12,Dissolved oxygen,0
Nov-12,Iron,0
Nov-12,Lead,0
Nov-12,Magnesium,0
Nov-12,Manganese,0
Nov-12,Nickel,0
Nov-12,Nitrates,0
Nov-12,Nitrites,0
Nov-12,Orthophosphate-phosphorus,0
Nov-12,Sulphates,0
Nov-12,Total dissolved salts,0
Nov-12,Total nitrogen,1
Nov-12,Total phosphorus,1
Nov-12,Water temperature,0
Nov-12,Zinc,0
Nov-12,gamma-Hexachlorocyclohexane,0
Nov-12,"p,p-DDT",0
Dec-12,Ammonium,0
Dec-12,Anionic active surfactants,0
Dec-12,Atrazine,0
Dec-12,Biochemical Oxygen,0
Dec-12,Cadmium,0
Dec-12,Calcium,0
Dec-12,Chemical Oxygen Demand (Cr),1
Dec-12,Chemical Oxygen Demand (Mn),0
Dec-12,Chlorides,0
Dec-12,Chromium,1
Dec-12,Copper,0
Dec-12,Cyanides,0
Dec-12,Dissolved oxygen,0
Dec-12,Iron,1
Dec-12,Lead,1
Dec-12,Magnesium,0
Dec-12,Manganese,2
Dec-12,Nickel,0
Dec-12,Nitrates,0
Dec-12,Nitrites,0
Dec-12,Orthophosphate-phosphorus,1
Dec-12,Sulphates,0
Dec-12,Total dissolved salts,0
Dec-12,Total nitrogen,1
Dec-12,Total phosphorus,1
Dec-12,Water temperature,0
Dec-12,Zinc,1
Dec-12,gamma-Hexachlorocyclohexane,0
Dec-12,"p,p-DDT",0
Jan-13,Ammonium,0
Jan-13,Atrazine,0
Jan-13,Biochemical Oxygen,0
Jan-13,Cadmium,0
Jan-13,Calcium,0
Jan-13,Chemical Oxygen Demand (Cr),0
Jan-13,Chemical Oxygen Demand (Mn),0
Jan-13,Chlorides,0
Jan-13,Chromium,0
Jan-13,Copper,0
Jan-13,Dissolved oxygen,0
Jan-13,Iron,1
Jan-13,Lead,1
Jan-13,Magnesium,0
Jan-13,Manganese,2
Jan-13,Mercury,0
Jan-13,Nickel,0
Jan-13,Nitrates,0
Jan-13,Nitrites,0
Jan-13,Orthophosphate-phosphorus,1
Jan-13,Sulphates,0
Jan-13,Total dissolved salts,0
Jan-13,Total nitrogen,2
Jan-13,Total phosphorus,2
Jan-13,Zinc,1
Jan-13,gamma-Hexachlorocyclohexane,0
Jan-13,"p,p-DDT",0
Feb-13,Ammonium,2
Feb-13,Anionic active surfactants,0
Feb-13,Biochemical Oxygen,0
Feb-13,Cadmium,0
Feb-13,Calcium,0
Feb-13,Chemical Oxygen Demand (Cr),0
Feb-13,Chemical Oxygen Demand (Mn),0
Feb-13,Chlorides,0
Feb-13,Chromium,0
Feb-13,Copper,1
Feb-13,Dissolved oxygen,0
Feb-13,Iron,1
Feb-13,Lead,1
Feb-13,Magnesium,0
Feb-13,Manganese,2
Feb-13,Mercury,0
Feb-13,Nickel,0
Feb-13,Nitrates,0
Feb-13,Nitrites,0
Feb-13,Orthophosphate-phosphorus,1
Feb-13,Sulphates,0
Feb-13,Total dissolved salts,1
Feb-13,Total nitrogen,2
Feb-13,Total phosphorus,2
Feb-13,Zinc,1
Mar-13,Ammonium,2
Mar-13,Anionic active surfactants,0
Mar-13,Atrazine,0
Mar-13,Biochemical Oxygen,0
Mar-13,Cadmium,0
Mar-13,Calcium,0
Mar-13,Chemical Oxygen Demand (Cr),1
Mar-13,Chemical Oxygen Demand (Mn),0
Mar-13,Chlorides,0
Mar-13,Chromium,0
Mar-13,Copper,1
Mar-13,Dissolved oxygen,0
Mar-13,Iron,1
Mar-13,Magnesium,0
Mar-13,Manganese,1
Mar-13,Mercury,0
Mar-13,Nickel,0
Mar-13,Nitrates,0
Mar-13,Nitrites,0
Mar-13,Orthophosphate-phosphorus,1
Mar-13,Sulphates,0
Mar-13,Total dissolved salts,0
Mar-13,Total nitrogen,2
Mar-13,Total phosphorus,2
Mar-13,Zinc,1
Mar-13,gamma-Hexachlorocyclohexane,0
Mar-13,"p,p-DDT",0
Apr-13,Ammonium,0
Apr-13,Anionic active surfactants,0
Apr-13,Biochemical Oxygen,0
Apr-13,Cadmium,0
Apr-13,Calcium,0
Apr-13,Chemical Oxygen Demand (Cr),1
Apr-13,Chemical Oxygen Demand (Mn),0
Apr-13,Chlorides,0
Apr-13,Chromium,0
Apr-13,Copper,0
Apr-13,Dissolved oxygen,0
Apr-13,Iron,1
Apr-13,Lead,1
Apr-13,Magnesium,0
Apr-13,Manganese,1
Apr-13,Mercury,0
Apr-13,Nickel,0
Apr-13,Nitrates,0
Apr-13,Nitrites,0
Apr-13,Orthophosphate-phosphorus,0
Apr-13,Sulphates,0
Apr-13,Total dissolved salts,0
Apr-13,Total nitrogen,2
Apr-13,Total phosphorus,2
Apr-13,Zinc,1
May-13,Ammonium,0
May-13,Anionic active surfactants,0
May-13,Biochemical Oxygen,0
May-13,Cadmium,0
May-13,Calcium,0
May-13,Chemical Oxygen Demand (Cr),0
May-13,Chemical Oxygen Demand (Mn),0
May-13,Chlorides,0
May-13,Chromium,0
May-13,Copper,0
May-13,Dissolved oxygen,0
May-13,Iron,1
May-13,Lead,1
May-13,Magnesium,0
May-13,Manganese,2
May-13,Mercury,0
May-13,Nickel,0
May-13,Nitrates,0
May-13,Nitrites,0
May-13,Orthophosphate-phosphorus,1
May-13,Sulphates,0
May-13,Total dissolved salts,0
May-13,Total nitrogen,1
May-13,Total phosphorus,1
May-13,Water temperature,0
May-13,Zinc,1
Jun-13,Ammonium,0
Jun-13,Anionic active surfactants,0
Jun-13,Biochemical Oxygen,0
Jun-13,Cadmium,0
Jun-13,Calcium,0
Jun-13,Chemical Oxygen Demand (Cr),1
Jun-13,Chemical Oxygen Demand (Mn),0
Jun-13,Chlorides,0
Jun-13,Chromium,0
Jun-13,Copper,0
Jun-13,Dissolved oxygen,0
Jun-13,Iron,1
Jun-13,Magnesium,0
Jun-13,Manganese,2
Jun-13,Mercury,0
Jun-13,Nickel,0
Jun-13,Nitrates,0
Jun-13,Nitrites,0
Jun-13,Orthophosphate-phosphorus,1
Jun-13,Sulphates,0
Jun-13,Total dissolved salts,0
Jun-13,Total nitrogen,2
Jun-13,Total phosphorus,2
Jun-13,Water temperature,0
Jun-13,Zinc,1
Jul-13,Ammonium,0
Jul-13,Anionic active surfactants,0
Jul-13,Biochemical Oxygen,0
Jul-13,Cadmium,0
Jul-13,Calcium,0
Jul-13,Chemical Oxygen Demand (Cr),1
Jul-13,Chemical Oxygen Demand (Mn),0
Jul-13,Chlorides,0
Jul-13,Chromium,0
Jul-13,Copper,0
Jul-13,Dissolved oxygen,0
Jul-13,Iron,1
Jul-13,Lead,1
Jul-13,Magnesium,0
Jul-13,Manganese,2
Jul-13,Mercury,0
Jul-13,Nickel,0
Jul-13,Nitrates,0
Jul-13,Nitrites,0
Jul-13,Orthophosphate-phosphorus,3
Jul-13,Sulphates,0
Jul-13,Total dissolved salts,0
Jul-13,Total nitrogen,3
Jul-13,Total phosphorus,3
Jul-13,Water temperature,0
Jul-13,Zinc,1
Aug-13,Ammonium,0
Aug-13,Atrazine,0
Aug-13,Biochemical Oxygen,0
Aug-13,Calcium,0
Aug-13,Chemical Oxygen Demand (Cr),0
Aug-13,Chemical Oxygen Demand (Mn),0
Aug-13,Chlorides,0
Aug-13,Dissolved oxygen,0
Aug-13,Lead,1
Aug-13,Magnesium,0
Aug-13,Manganese,1
Aug-13,Nitrates,0
Aug-13,Nitrites,0
Aug-13,Orthophosphate-phosphorus,2
Aug-13,Sulphates,0
Aug-13,Total dissolved salts,0
Aug-13,Total nitrogen,2
Aug-13,Total phosphorus,2
Aug-13,Water temperature,0
Aug-13,gamma-Hexachlorocyclohexane,0
Aug-13,"p,p-DDT",0
Sep-13,Ammonium,0
Sep-13,Anionic active surfactants,0
Sep-13,Biochemical Oxygen,0
Sep-13,Cadmium,0
Sep-13,Calcium,0
Sep-13,Chemical Oxygen Demand (Cr),1
Sep-13,Chemical Oxygen Demand (Mn),0
Sep-13,Chlorides,0
Sep-13,Chromium,0
Sep-13,Copper,0
Sep-13,Dissolved oxygen,0
Sep-13,Iron,2
Sep-13,Lead,2
Sep-13,Magnesium,0
Sep-13,Manganese,4
Sep-13,Mercury,0
Sep-13,Nickel,0
Sep-13,Nitrates,0
Sep-13,Nitrites,0
Sep-13,Orthophosphate-phosphorus,0
Sep-13,Sulphates,0
Sep-13,Total dissolved salts,0
Sep-13,Total nitrogen,2
Sep-13,Total phosphorus,1
Sep-13,Water temperature,0
Sep-13,Zinc,1
Oct-13,Ammonium,0
Oct-13,Biochemical Oxygen,0
Oct-13,Calcium,0
Oct-13,Chemical Oxygen Demand (Cr),0
Oct-13,Chemical Oxygen Demand (Mn),0
Oct-13,Chlorides,0
Oct-13,Chromium,0
Oct-13,Copper,0
Oct-13,Dissolved oxygen,0
Oct-13,Iron,0
Oct-13,Lead,1
Oct-13,Magnesium,0
Oct-13,Manganese,2
Oct-13,Mercury,0
Oct-13,Nickel,0
Oct-13,Nitrates,0
Oct-13,Nitrites,0
Oct-13,Orthophosphate-phosphorus,1
Oct-13,Sulphates,0
Oct-13,Total dissolved salts,0
Oct-13,Total nitrogen,1
Oct-13,Total phosphorus,2
Oct-13,Water temperature,0
Oct-13,Zinc,1
Nov-13,Ammonium,2
Nov-13,Biochemical Oxygen,0
Nov-13,Cadmium,0
Nov-13,Calcium,0
Nov-13,Chemical Oxygen Demand (Cr),0
Nov-13,Chemical Oxygen Demand (Mn),0
Nov-13,Chlorides,0
Nov-13,Chromium,0
Nov-13,Copper,0
Nov-13,Dissolved oxygen,0
Nov-13,Iron,1
Nov-13,Lead,1
Nov-13,Magnesium,0
Nov-13,Manganese,2
Nov-13,Mercury,1
Nov-13,Nickel,0
Nov-13,Nitrates,0
Nov-13,Nitrites,0
Nov-13,Orthophosphate-phosphorus,1
Nov-13,Sulphates,0
Nov-13,Total dissolved salts,1
Nov-13,Total nitrogen,1
Nov-13,Total phosphorus,2
Nov-13,Water temperature,0
Nov-13,Zinc,1
Dec-13,Ammonium,2
Dec-13,Biochemical Oxygen,0
Dec-13,Cadmium,0
Dec-13,Calcium,0
Dec-13,Chemical Oxygen Demand (Cr),1
Dec-13,Chemical Oxygen Demand (Mn),0
Dec-13,Chlorides,0
Dec-13,Chromium,0
Dec-13,Copper,1
Dec-13,Dissolved oxygen,0
Dec-13,Iron,1
Dec-13,Lead,1
Dec-13,Magnesium,0
Dec-13,Manganese,1
Dec-13,Mercury,0
Dec-13,Nickel,0
Dec-13,Nitrates,0
Dec-13,Nitrites,0
Dec-13,Orthophosphate-phosphorus,0
Dec-13,Sulphates,0
Dec-13,Total dissolved salts,0
Dec-13,Total nitrogen,2
Dec-13,Total phosphorus,1
Dec-13,Water temperature,0
Dec-13,Zinc,1
Jan-14,Ammonium,2
Jan-14,Biochemical Oxygen,0
Jan-14,Chemical Oxygen Demand (Cr),0
Jan-14,Chemical Oxygen Demand (Mn),0
Jan-14,Chlorides,0
Jan-14,Dissolved oxygen,0
Jan-14,Dissolved silicates,0
Jan-14,Manganese,1
Jan-14,Nitrates,0
Jan-14,Nitrites,0
Jan-14,Orthophosphate-phosphorus,0
Jan-14,Petroleum hydrocarbons,1
Jan-14,Potassium,0
Jan-14,Sodium,0
Jan-14,Total nitrogen,2
Jan-14,Total phosphorus,2
Jan-14,Water temperature,0
Feb-14,Ammonium,2
Feb-14,Bicarbonates,0
Feb-14,Biochemical Oxygen,0
Feb-14,Calcium,0
Feb-14,Chemical Oxygen Demand (Cr),0
Feb-14,Chemical Oxygen Demand (Mn),0
Feb-14,Chlorides,0
Feb-14,Dissolved oxygen,0
Feb-14,Dissolved silicates,0
Feb-14,Magnesium,0
Feb-14,Manganese,1
Feb-14,Nitrates,0
Feb-14,Nitrites,0
Feb-14,Orthophosphate-phosphorus,0
Feb-14,Petroleum hydrocarbons,1
Feb-14,Potassium,0
Feb-14,Sodium,0
Feb-14,Sulphates,0
Feb-14,Total dissolved salts,0
Feb-14,Total hardness,0
Feb-14,Total nitrogen,2
Feb-14,Total phosphorus,1
Feb-14,Water temperature,0
Mar-14,Ammonium,2
Mar-14,Biochemical Oxygen,0
Mar-14,Chemical Oxygen Demand (Cr),1
Mar-14,Chemical Oxygen Demand (Mn),0
Mar-14,Dissolved oxygen,0
Mar-14,Dissolved silicates,0
Mar-14,Manganese,1
Mar-14,Nitrates,0
Mar-14,Nitrites,0
Mar-14,Orthophosphate-phosphorus,1
Mar-14,Petroleum hydrocarbons,1
Mar-14,Potassium,0
Mar-14,Sodium,0
Mar-14,Total nitrogen,2
Mar-14,Total phosphorus,2
Mar-14,Water temperature,0
Apr-14,Ammonium,2
Apr-14,Atrazine,0
Apr-14,Bicarbonates,0
Apr-14,Biochemical Oxygen,0
Apr-14,Calcium,0
Apr-14,Chemical Oxygen Demand (Cr),0
Apr-14,Chemical Oxygen Demand (Mn),0
Apr-14,Chlorides,0
Apr-14,Dissolved oxygen,0
Apr-14,Dissolved silicates,0
Apr-14,Magnesium,0
Apr-14,Manganese,0
Apr-14,Nitrates,0
Apr-14,Nitrites,0
Apr-14,Orthophosphate-phosphorus,1
Apr-14,Petroleum hydrocarbons,1
Apr-14,Potassium,0
Apr-14,Sodium,0
Apr-14,Sulphates,0
Apr-14,Total dissolved salts,0
Apr-14,Total hardness,0
Apr-14,Total nitrogen,2
Apr-14,Total phosphorus,2
Apr-14,Water temperature,0
Apr-14,gamma-Hexachlorocyclohexane,0
Apr-14,"p,p-DDT",0
May-14,Ammonium,1
May-14,Biochemical Oxygen,0
May-14,Chemical Oxygen Demand (Cr),0
May-14,Chemical Oxygen Demand (Mn),0
May-14,Dissolved oxygen,0
May-14,Dissolved silicates,0
May-14,Nitrates,0
May-14,Nitrites,0
May-14,Orthophosphate-phosphorus,1
May-14,Petroleum hydrocarbons,1
May-14,Potassium,0
May-14,Sodium,0
May-14,Total nitrogen,2
May-14,Total phosphorus,2
May-14,Water temperature,0
Jun-14,Ammonium,1
Jun-14,Arsenic,0
Jun-14,Atrazine,0
Jun-14,Bicarbonates,0
Jun-14,Biochemical Oxygen,0
Jun-14,Cadmium,0
Jun-14,Calcium,0
Jun-14,Chemical Oxygen Demand (Cr),1
Jun-14,Chemical Oxygen Demand (Mn),0
Jun-14,Chlorides,0
Jun-14,Chromium,0
Jun-14,Copper,0
Jun-14,Dissolved oxygen,0
Jun-14,Dissolved silicates,0
Jun-14,Iron,0
Jun-14,Lead,0
Jun-14,Magnesium,0
Jun-14,Manganese,0
Jun-14,Mercury,0
Jun-14,Nickel,0
Jun-14,Nitrates,0
Jun-14,Nitrites,0
Jun-14,Orthophosphate-phosphorus,0
Jun-14,Petroleum hydrocarbons,1
Jun-14,Potassium,0
Jun-14,Sodium,0
Jun-14,Sulphates,0
Jun-14,Total dissolved salts,0
Jun-14,Total hardness,0
Jun-14,Total nitrogen,2
Jun-14,Total phosphorus,0
Jun-14,Water temperature,0
Jun-14,Zinc,0
Jun-14,gamma-Hexachlorocyclohexane,0
Jun-14,"p,p-DDT",0
Jul-14,Ammonium,0
Jul-14,Arsenic,0
Jul-14,Biochemical Oxygen,0
Jul-14,Cadmium,0
Jul-14,Chemical Oxygen Demand (Cr),1
Jul-14,Chemical Oxygen Demand (Mn),0
Jul-14,Chromium,0
Jul-14,Copper,0
Jul-14,Dissolved oxygen,0
Jul-14,Dissolved silicates,0
Jul-14,Iron,1
Jul-14,Lead,1
Jul-14,Manganese,2
Jul-14,Mercury,0
Jul-14,Nickel,0
Jul-14,Nitrates,0
Jul-14,Nitrites,0
Jul-14,Orthophosphate-phosphorus,0
Jul-14,Oxygen saturation,1
Jul-14,Petroleum hydrocarbons,1
Jul-14,Total nitrogen,3
Jul-14,Total phosphorus,3
Jul-14,Water temperature,0
Jul-14,Zinc,1
Aug-14,Ammonium,0
Aug-14,Arsenic,0
Aug-14,Biochemical Oxygen,0
Aug-14,Cadmium,0
Aug-14,Chemical Oxygen Demand (Cr),1
Aug-14,Chemical Oxygen Demand (Mn),0
Aug-14,Chlorides,0
Aug-14,Chromium,0
Aug-14,Copper,0
Aug-14,Dissolved oxygen,0
Aug-14,Dissolved silicates,0
Aug-14,Iron,1
Aug-14,Lead,1
Aug-14,Manganese,2
Aug-14,Mercury,0
Aug-14,Nickel,0
Aug-14,Nitrates,0
Aug-14,Nitrites,0
Aug-14,Orthophosphate-phosphorus,0
Aug-14,Oxygen saturation,2
Aug-14,Petroleum hydrocarbons,1
Aug-14,Total nitrogen,3
Aug-14,Total phosphorus,3
Aug-14,Water temperature,0
Aug-14,Zinc,1
Sep-14,Ammonium,1
Sep-14,Arsenic,0
Sep-14,Bicarbonates,0
Sep-14,Biochemical Oxygen,0
Sep-14,Cadmium,0
Sep-14,Calcium,0
Sep-14,Chemical Oxygen Demand (Cr),1
Sep-14,Chemical Oxygen Demand (Mn),0
Sep-14,Chlorides,0
Sep-14,Chromium,0
Sep-14,Copper,0
Sep-14,Dissolved oxygen,0
Sep-14,Dissolved silicates,0
Sep-14,Iron,1
Sep-14,Lead,1
Sep-14,Magnesium,0
Sep-14,Manganese,2
Sep-14,Mercury,0
Sep-14,Nickel,0
Sep-14,Nitrates,0
Sep-14,Nitrites,0
Sep-14,Orthophosphate-phosphorus,1
Sep-14,Oxygen saturation,1
Sep-14,Petroleum hydrocarbons,1
Sep-14,Potassium,0
Sep-14,Sodium,0
Sep-14,Sulphates,0
Sep-14,Total dissolved salts,0
Sep-14,Total hardness,0
Sep-14,Total nitrogen,2
Sep-14,Total phosphorus,2
Sep-14,Water temperature,0
Sep-14,Zinc,1
Oct-14,Ammonium,0
Oct-14,Arsenic,0
Oct-14,Bicarbonates,0
Oct-14,Biochemical Oxygen,0
Oct-14,Cadmium,0
Oct-14,Calcium,1
Oct-14,Chemical Oxygen Demand (Cr),1
Oct-14,Chemical Oxygen Demand (Mn),0
Oct-14,Chlorides,0
Oct-14,Chromium,0
Oct-14,Copper,0
Oct-14,Dissolved oxygen,0
Oct-14,Dissolved silicates,0
Oct-14,Iron,1
Oct-14,Lead,1
Oct-14,Magnesium,0
Oct-14,Manganese,1
Oct-14,Mercury,0
Oct-14,Nickel,0
Oct-14,Nitrates,0
Oct-14,Nitrites,0
Oct-14,Orthophosphate-phosphorus,0
Oct-14,Oxygen saturation,1
Oct-14,Petroleum hydrocarbons,1
Oct-14,Potassium,0
Oct-14,Sodium,0
Oct-14,Sulphates,0
Oct-14,Total dissolved salts,1
Oct-14,Total hardness,0
Oct-14,Total nitrogen,2
Oct-14,Total phosphorus,2
Oct-14,Water temperature,0
Oct-14,Zinc,1
Nov-14,Ammonium,2
Nov-14,Arsenic,0
Nov-14,Atrazine,0
Nov-14,Bicarbonates,0
Nov-14,Biochemical Oxygen,0
Nov-14,Cadmium,0
Nov-14,Calcium,0
Nov-14,Chemical Oxygen Demand (Cr),1
Nov-14,Chemical Oxygen Demand (Mn),0
Nov-14,Chlorides,0
Nov-14,Chromium,0
Nov-14,Copper,0
Nov-14,Dissolved oxygen,0
Nov-14,Dissolved silicates,0
Nov-14,Iron,1
Nov-14,Lead,1
Nov-14,Magnesium,0
Nov-14,Manganese,2
Nov-14,Mercury,0
Nov-14,Nickel,0
Nov-14,Nitrates,0
Nov-14,Nitrites,0
Nov-14,Orthophosphate-phosphorus,1
Nov-14,Petroleum hydrocarbons,1
Nov-14,Potassium,0
Nov-14,Sodium,1
Nov-14,Sulphates,0
Nov-14,Total dissolved salts,0
Nov-14,Total hardness,0
Nov-14,Total nitrogen,2
Nov-14,Total phosphorus,2
Nov-14,Water temperature,0
Nov-14,Zinc,1
Nov-14,gamma-Hexachlorocyclohexane,0
Nov-14,"p,p-DDT",0
Dec-14,Ammonium,2
Dec-14,Arsenic,0
Dec-14,Biochemical Oxygen,0
Dec-14,Cadmium,0
Dec-14,Chemical Oxygen Demand (Cr),1
Dec-14,Chemical Oxygen Demand (Mn),0
Dec-14,Chromium,0
Dec-14,Copper,0
Dec-14,Dissolved oxygen,0
Dec-14,Dissolved silicates,0
