Index,Chemical,Count
Jan-01,Potassium,0
Jan-01,Sodium,0
Jan-01,Sulphates,0
Jan-01,Total phosphorus,1
Jan-01,Water temperature,0
Jan-01,Zinc,0
Jan-01,gamma-Hexachlorocyclohexane,0
Feb-01,Ammonium,1
Feb-01,Anionic active surfactants,0
Feb-01,Atrazine,0
Feb-01,Bicarbonates,0
Feb-01,Biochemical Oxygen,0
Feb-01,Cadmium,1
Feb-01,Calcium,1
Feb-01,Chemical Oxygen Demand (Cr),0
Feb-01,Chemical Oxygen Demand (Mn),0
Feb-01,Chlorides,0
Feb-01,Chromium,1
Feb-01,Copper,1
Feb-01,Dissolved oxygen,0
Feb-01,Fecal coliforms,0
Feb-01,Fecal streptococci,0
Feb-01,Iron,1
Feb-01,Lead,1
Feb-01,Macrozoobenthos,0
Feb-01,Magnesium,0
Feb-01,Manganese,1
Feb-01,Nitrates,0
Feb-01,Nitrites,0
Feb-01,Orthophosphate-phosphorus,1
Feb-01,Potassium,0
Feb-01,Sodium,0
Feb-01,Sulphates,0
Feb-01,Total coliforms,0
Feb-01,Total phosphorus,1
Feb-01,Water temperature,0
Feb-01,Zinc,0
Feb-01,gamma-Hexachlorocyclohexane,0
Feb-01,"p,p-DDT",0
Mar-01,Ammonium,1
Mar-01,Anionic active surfactants,0
Mar-01,Atrazine,0
Mar-01,Bicarbonates,0
Mar-01,Biochemical Oxygen,0
Mar-01,Cadmium,0
Mar-01,Calcium,0
Mar-01,Chemical Oxygen Demand (Cr),1
Mar-01,Chemical Oxygen Demand (Mn),0
Mar-01,Chlorides,0
Mar-01,Chromium,1
Mar-01,Copper,1
Mar-01,Dissolved oxygen,0
Mar-01,Fecal coliforms,0
Mar-01,Fecal streptococci,0
Mar-01,Iron,1
Mar-01,Lead,1
Mar-01,Macrozoobenthos,0
Mar-01,Magnesium,0
Mar-01,Manganese,0
Mar-01,Nitrates,0
Mar-01,Nitrites,0
Mar-01,Orthophosphate-phosphorus,1
Mar-01,Potassium,0
Mar-01,Sodium,0
Mar-01,Sulphates,0
Mar-01,Total coliforms,0
Mar-01,Total phosphorus,1
Mar-01,Water temperature,0
Mar-01,Zinc,1
Mar-01,gamma-Hexachlorocyclohexane,0
Mar-01,"p,p-DDT",1
Apr-01,Ammonium,1
Apr-01,Anionic active surfactants,0
Apr-01,Atrazine,0
Apr-01,Bicarbonates,0
Apr-01,Biochemical Oxygen,0
Apr-01,Calcium,0
Apr-01,Chemical Oxygen Demand (Cr),0
Apr-01,Chemical Oxygen Demand (Mn),0
Apr-01,Chlorides,0
Apr-01,Chromium,1
Apr-01,Copper,1
Apr-01,Dissolved oxygen,0
Apr-01,Fecal coliforms,0
Apr-01,Fecal streptococci,0
Apr-01,Iron,1
Apr-01,Lead,1
Apr-01,Magnesium,0
Apr-01,Manganese,0
Apr-01,Nitrates,0
Apr-01,Nitrites,0
Apr-01,Orthophosphate-phosphorus,1
Apr-01,Potassium,0
Apr-01,Sodium,0
Apr-01,Sulphates,0
Apr-01,Total coliforms,0
Apr-01,Total extractable matter,0
Apr-01,Total phosphorus,1
Apr-01,Water temperature,0
Apr-01,Zinc,1
Apr-01,gamma-Hexachlorocyclohexane,0
Apr-01,"p,p-DDT",1
May-01,Ammonium,1
May-01,Anionic active surfactants,0
May-01,Atrazine,0
May-01,Bicarbonates,0
May-01,Biochemical Oxygen,0
May-01,Cadmium,1
May-01,Calcium,0
May-01,Chemical Oxygen Demand (Cr),1
May-01,Chemical Oxygen Demand (Mn),0
May-01,Chlorides,0
May-01,Chromium,1
May-01,Copper,1
May-01,Dissolved oxygen,0
May-01,Fecal coliforms,0
May-01,Fecal streptococci,0
May-01,Iron,1
May-01,Lead,1
May-01,Macrozoobenthos,0
May-01,Magnesium,0
May-01,Manganese,0
May-01,Nitrates,0
May-01,Nitrites,0
May-01,Orthophosphate-phosphorus,1
May-01,Potassium,0
May-01,Sodium,0
May-01,Sulphates,0
May-01,Total coliforms,0
May-01,Total phosphorus,1
May-01,Water temperature,0
May-01,Zinc,0
May-01,gamma-Hexachlorocyclohexane,0
May-01,"p,p-DDT",0
Jun-01,Ammonium,1
Jun-01,Anionic active surfactants,0
Jun-01,Atrazine,0
Jun-01,Bicarbonates,0
Jun-01,Biochemical Oxygen,0
Jun-01,Cadmium,1
Jun-01,Calcium,0
Jun-01,Chemical Oxygen Demand (Cr),1
Jun-01,Chemical Oxygen Demand (Mn),0
Jun-01,Chlorides,0
Jun-01,Chromium,1
Jun-01,Copper,1
Jun-01,Dissolved oxygen,0
Jun-01,Fecal coliforms,0
Jun-01,Iron,1
Jun-01,Lead,1
Jun-01,Macrozoobenthos,0
Jun-01,Magnesium,0
Jun-01,Manganese,1
Jun-01,Nitrates,0
Jun-01,Nitrites,0
Jun-01,Orthophosphate-phosphorus,1
Jun-01,Potassium,0
Jun-01,Sodium,0
Jun-01,Sulphates,0
Jun-01,Total coliforms,0
Jun-01,Total extractable matter,0
Jun-01,Total phosphorus,1
Jun-01,Water temperature,0
Jun-01,Zinc,1
Jun-01,gamma-Hexachlorocyclohexane,0
Jun-01,"p,p-DDT",0
Jul-01,Ammonium,1
Jul-01,Anionic active surfactants,0
Jul-01,Bicarbonates,0
Jul-01,Biochemical Oxygen,0
Jul-01,Cadmium,0
Jul-01,Calcium,0
Jul-01,Chemical Oxygen Demand (Cr),1
Jul-01,Chemical Oxygen Demand (Mn),0
Jul-01,Chlorides,0
Jul-01,Chromium,0
Jul-01,Copper,1
Jul-01,Dissolved oxygen,0
Jul-01,Iron,1
Jul-01,Lead,1
Jul-01,Macrozoobenthos,0
Jul-01,Magnesium,0
Jul-01,Manganese,0
Jul-01,Nitrates,0
Jul-01,Nitrites,0
Jul-01,Orthophosphate-phosphorus,1
Jul-01,Potassium,0
Jul-01,Sodium,0
Jul-01,Sulphates,0
Jul-01,Total phosphorus,1
Jul-01,Water temperature,0
Jul-01,Zinc,0
Jul-01,gamma-Hexachlorocyclohexane,0
Jul-01,"p,p-DDT",0
Aug-01,Ammonium,1
Aug-01,Anionic active surfactants,0
Aug-01,Bicarbonates,0
Aug-01,Biochemical Oxygen,0
Aug-01,Cadmium,0
Aug-01,Calcium,0
Aug-01,Chemical Oxygen Demand (Cr),1
Aug-01,Chemical Oxygen Demand (Mn),0
Aug-01,Chlorides,0
Aug-01,Chromium,1
Aug-01,Copper,1
Aug-01,Dissolved oxygen,0
Aug-01,Fecal coliforms,0
Aug-01,Iron,1
Aug-01,Lead,1
Aug-01,Macrozoobenthos,0
Aug-01,Magnesium,0
Aug-01,Manganese,1
Aug-01,Nitrates,0
Aug-01,Nitrites,0
Aug-01,Orthophosphate-phosphorus,1
Aug-01,Potassium,0
Aug-01,Sodium,0
Aug-01,Sulphates,0
Aug-01,Total coliforms,0
Aug-01,Total extractable matter,0
Aug-01,Total phosphorus,1
Aug-01,Water temperature,0
Aug-01,Zinc,0
Aug-01,gamma-Hexachlorocyclohexane,0
Sep-01,Ammonium,1
Sep-01,Anionic active surfactants,1
Sep-01,Bicarbonates,0
Sep-01,Biochemical Oxygen,0
Sep-01,Calcium,0
Sep-01,Chemical Oxygen Demand (Cr),1
Sep-01,Chemical Oxygen Demand (Mn),0
Sep-01,Chlorides,0
Sep-01,Dissolved oxygen,0
Sep-01,Fecal coliforms,0
Sep-01,Fecal streptococci,0
Sep-01,Macrozoobenthos,0
Sep-01,Magnesium,0
Sep-01,Nitrates,0
Sep-01,Nitrites,0
Sep-01,Orthophosphate-phosphorus,1
Sep-01,Potassium,0
Sep-01,Sodium,0
Sep-01,Sulphates,0
Sep-01,Total coliforms,0
Sep-01,Total phosphorus,1
Sep-01,Water temperature,0
Nov-01,Ammonium,1
Nov-01,Anionic active surfactants,1
Nov-01,Bicarbonates,0
Nov-01,Biochemical Oxygen,0
Nov-01,Cadmium,1
Nov-01,Calcium,0
Nov-01,Chemical Oxygen Demand (Cr),1
Nov-01,Chemical Oxygen Demand (Mn),0
Nov-01,Chlorides,0
Nov-01,Chromium,0
Nov-01,Copper,1
Nov-01,Dissolved oxygen,0
Nov-01,Fecal coliforms,0
Nov-01,Fecal streptococci,0
Nov-01,Iron,1
Nov-01,Magnesium,0
Nov-01,Manganese,1
Nov-01,Nitrates,0
Nov-01,Nitrites,0
Nov-01,Orthophosphate-phosphorus,0
Nov-01,Potassium,0
Nov-01,Sodium,0
Nov-01,Sulphates,0
Nov-01,Total coliforms,0
Nov-01,Water temperature,0
Nov-01,Zinc,0
Nov-01,gamma-Hexachlorocyclohexane,0
Feb-02,Ammonium,1
Feb-02,Bicarbonates,0
Feb-02,Biochemical Oxygen,0
Feb-02,Calcium,1
Feb-02,Chemical Oxygen Demand (Cr),1
Feb-02,Chemical Oxygen Demand (Mn),0
Feb-02,Chlorides,0
Feb-02,Dissolved oxygen,0
Feb-02,Magnesium,0
Feb-02,Nitrates,0
Feb-02,Nitrites,0
Feb-02,Orthophosphate-phosphorus,0
Feb-02,Sulphates,0
Feb-02,Total phosphorus,1
Feb-02,Water temperature,0
Mar-02,Ammonium,0
Mar-02,Atrazine,0
Mar-02,Bicarbonates,0
Mar-02,Biochemical Oxygen,0
Mar-02,Cadmium,1
Mar-02,Calcium,0
Mar-02,Chemical Oxygen Demand (Cr),1
Mar-02,Chemical Oxygen Demand (Mn),0
Mar-02,Chlorides,0
Mar-02,Chromium,0
Mar-02,Copper,1
Mar-02,Dissolved oxygen,0
Mar-02,Iron,1
Mar-02,Lead,1
Mar-02,Magnesium,0
Mar-02,Manganese,0
Mar-02,Nickel,0
Mar-02,Nitrates,0
Mar-02,Nitrites,0
Mar-02,Orthophosphate-phosphorus,0
Mar-02,Sulphates,0
Mar-02,Total phosphorus,1
Mar-02,Water temperature,0
Mar-02,Zinc,0
Mar-02,gamma-Hexachlorocyclohexane,0
Mar-02,"p,p-DDT",0
Apr-02,Ammonium,0
Apr-02,Bicarbonates,0
Apr-02,Biochemical Oxygen,0
Apr-02,Cadmium,0
Apr-02,Calcium,0
Apr-02,Chemical Oxygen Demand (Cr),0
Apr-02,Chemical Oxygen Demand (Mn),0
Apr-02,Chlorides,0
Apr-02,Chromium,0
Apr-02,Copper,1
Apr-02,Dissolved oxygen,0
Apr-02,Iron,1
Apr-02,Lead,1
Apr-02,Magnesium,0
Apr-02,Manganese,1
Apr-02,Nickel,0
Apr-02,Nitrates,0
Apr-02,Nitrites,0
Apr-02,Orthophosphate-phosphorus,0
Apr-02,Sulphates,0
Apr-02,Total phosphorus,0
Apr-02,Water temperature,0
Apr-02,Zinc,0
Apr-02,gamma-Hexachlorocyclohexane,0
Apr-02,"p,p-DDT",0
May-02,Ammonium,1
May-02,Bicarbonates,0
May-02,Biochemical Oxygen,0
May-02,Calcium,0
May-02,Chemical Oxygen Demand (Cr),1
May-02,Chemical Oxygen Demand (Mn),0
May-02,Chlorides,0
May-02,Dissolved oxygen,0
May-02,Magnesium,0
May-02,Nitrates,0
May-02,Nitrites,0
May-02,Orthophosphate-phosphorus,0
May-02,Sulphates,0
May-02,Total phosphorus,1
May-02,Water temperature,0
May-02,gamma-Hexachlorocyclohexane,0
Jun-02,Ammonium,1
Jun-02,Bicarbonates,0
Jun-02,Biochemical Oxygen,0
Jun-02,Cadmium,1
Jun-02,Calcium,0
Jun-02,Chemical Oxygen Demand (Cr),1
Jun-02,Chemical Oxygen Demand (Mn),0
Jun-02,Chlorides,0
Jun-02,Chromium,0
Jun-02,Copper,1
Jun-02,Dissolved oxygen,0
Jun-02,Iron,1
Jun-02,Lead,1
Jun-02,Magnesium,0
Jun-02,Manganese,1
Jun-02,Nickel,0
Jun-02,Nitrates,0
Jun-02,Nitrites,0
Jun-02,Orthophosphate-phosphorus,0
Jun-02,Sulphates,0
Jun-02,Total phosphorus,1
Jun-02,Water temperature,0
Jun-02,Zinc,0
Jun-02,gamma-Hexachlorocyclohexane,0
Jun-02,"p,p-DDT",0
Jul-02,Ammonium,1
Jul-02,Bicarbonates,0
Jul-02,Biochemical Oxygen,0
Jul-02,Calcium,0
Jul-02,Chemical Oxygen Demand (Cr),1
Jul-02,Chemical Oxygen Demand (Mn),0
Jul-02,Chlorides,0
Jul-02,Dissolved oxygen,0
Jul-02,Iron,1
Jul-02,Magnesium,0
Jul-02,Manganese,1
Jul-02,Nitrates,0
Jul-02,Nitrites,0
Jul-02,Orthophosphate-phosphorus,0
Jul-02,Sulphates,0
Jul-02,Total phosphorus,1
Jul-02,Water temperature,0
Jul-02,Zinc,0
Aug-02,Ammonium,1
Aug-02,Atrazine,0
Aug-02,Bicarbonates,0
Aug-02,Biochemical Oxygen,0
Aug-02,Cadmium,0
Aug-02,Calcium,0
Aug-02,Chemical Oxygen Demand (Cr),1
Aug-02,Chemical Oxygen Demand (Mn),0
Aug-02,Chlorides,0
Aug-02,Chromium,0
Aug-02,Copper,1
Aug-02,Dissolved oxygen,0
Aug-02,Iron,1
Aug-02,Lead,1
Aug-02,Magnesium,0
Aug-02,Manganese,1
Aug-02,Nickel,0
Aug-02,Nitrates,0
Aug-02,Nitrites,0
Aug-02,Orthophosphate-phosphorus,0
Aug-02,Sulphates,0
Aug-02,Total phosphorus,1
Aug-02,Water temperature,0
Aug-02,Zinc,0
Sep-02,Ammonium,1
Sep-02,Atrazine,0
Sep-02,Bicarbonates,0
Sep-02,Biochemical Oxygen,0
Sep-02,Cadmium,0
Sep-02,Calcium,0
Sep-02,Chemical Oxygen Demand (Cr),1
Sep-02,Chemical Oxygen Demand (Mn),0
Sep-02,Chlorides,0
Sep-02,Chromium,0
Sep-02,Copper,1
Sep-02,Dissolved oxygen,0
Sep-02,Iron,1
Sep-02,Lead,1
Sep-02,Magnesium,0
Sep-02,Manganese,0
Sep-02,Nitrates,0
Sep-02,Nitrites,0
Sep-02,Orthophosphate-phosphorus,0
Sep-02,Sulphates,0
Sep-02,Total phosphorus,1
Sep-02,Water temperature,0
Sep-02,Zinc,0
Sep-02,gamma-Hexachlorocyclohexane,0
Sep-02,"p,p-DDT",0
Oct-02,Ammonium,2
Oct-02,Anionic active surfactants,0
Oct-02,Atrazine,0
Oct-02,Bicarbonates,0
Oct-02,Biochemical Oxygen,0
Oct-02,Cadmium,0
Oct-02,Calcium,0
Oct-02,Chemical Oxygen Demand (Cr),1
Oct-02,Chemical Oxygen Demand (Mn),0
Oct-02,Chlorides,0
Oct-02,Chromium,1
Oct-02,Copper,1
Oct-02,Dissolved oxygen,0
Oct-02,Fecal coliforms,0
Oct-02,Fecal streptococci,0
Oct-02,Iron,3
Oct-02,Lead,3
Oct-02,Magnesium,0
Oct-02,Manganese,1
Oct-02,Nickel,0
Oct-02,Nitrates,0
Oct-02,Nitrites,0
Oct-02,Orthophosphate-phosphorus,1
Oct-02,PAHs,0
Oct-02,Petroleum hydrocarbons,1
Oct-02,Sulphates,0
Oct-02,Total coliforms,0
Oct-02,Total phosphorus,2
Oct-02,Water temperature,0
Oct-02,Zinc,1
Oct-02,gamma-Hexachlorocyclohexane,0
Oct-02,"p,p-DDT",0
Dec-02,Ammonium,1
Dec-02,Atrazine,0
Dec-02,Bicarbonates,0
Dec-02,Biochemical Oxygen,0
Dec-02,Cadmium,0
Dec-02,Calcium,0
Dec-02,Chemical Oxygen Demand (Cr),1
Dec-02,Chemical Oxygen Demand (Mn),0
Dec-02,Chlorides,0
Dec-02,Chromium,0
Dec-02,Copper,0
Dec-02,Dissolved oxygen,0
Dec-02,Iron,1
Dec-02,Magnesium,0
Dec-02,Manganese,0
Dec-02,Nitrates,0
Dec-02,Nitrites,0
Dec-02,Orthophosphate-phosphorus,0
Dec-02,Sulphates,0
Dec-02,Total phosphorus,0
Dec-02,Water temperature,0
Dec-02,Zinc,0
Dec-02,gamma-Hexachlorocyclohexane,0
Jan-03,Ammonium,1
Jan-03,Anionic active surfactants,0
Jan-03,Atrazine,0
Jan-03,Bicarbonates,0
Jan-03,Cadmium,1
Jan-03,Calcium,0
Jan-03,Chlorides,0
Jan-03,Chromium,0
Jan-03,Copper,1
Jan-03,Dissolved oxygen,0
Jan-03,Fecal coliforms,0
Jan-03,Fecal streptococci,0
Jan-03,Iron,1
Jan-03,Lead,1
Jan-03,Macrozoobenthos,0
Jan-03,Magnesium,0
Jan-03,Manganese,0
Jan-03,Nickel,0
Jan-03,Nitrates,0
Jan-03,Nitrites,0
Jan-03,Orthophosphate-phosphorus,1
Jan-03,Sulphates,0
Jan-03,Total coliforms,0
Jan-03,Water temperature,0
Jan-03,Zinc,0
Feb-03,Ammonium,1
Feb-03,Anionic active surfactants,0
Feb-03,Bicarbonates,0
Feb-03,Biochemical Oxygen,0
Feb-03,Cadmium,0
Feb-03,Calcium,0
Feb-03,Chemical Oxygen Demand (Cr),1
Feb-03,Chemical Oxygen Demand (Mn),0
Feb-03,Chlorides,0
Feb-03,Chromium,0
Feb-03,Copper,1
Feb-03,Dissolved oxygen,0
Feb-03,Fecal coliforms,0
Feb-03,Fecal streptococci,0
Feb-03,Iron,1
Feb-03,Lead,1
Feb-03,Macrozoobenthos,0
Feb-03,Magnesium,0
Feb-03,Manganese,0
Feb-03,Nickel,0
Feb-03,Nitrates,0
Feb-03,Nitrites,0
Feb-03,Orthophosphate-phosphorus,1
Feb-03,Sulphates,0
Feb-03,Total coliforms,0
Feb-03,Total phosphorus,1
Feb-03,Water temperature,0
Feb-03,Zinc,0
Feb-03,gamma-Hexachlorocyclohexane,0
Mar-03,Ammonium,1
Mar-03,Bicarbonates,0
Mar-03,Biochemical Oxygen,0
Mar-03,Cadmium,0
Mar-03,Calcium,0
Mar-03,Chemical Oxygen Demand (Cr),1
Mar-03,Chemical Oxygen Demand (Mn),0
Mar-03,Chlorides,0
Mar-03,Chromium,0
Mar-03,Copper,0
Mar-03,Dissolved oxygen,0
Mar-03,Fecal coliforms,0
Mar-03,Fecal streptococci,0
Mar-03,Iron,1
Mar-03,Lead,1
Mar-03,Magnesium,0
Mar-03,Manganese,0
Mar-03,Nickel,0
Mar-03,Nitrates,0
Mar-03,Nitrites,0
Mar-03,Orthophosphate-phosphorus,1
Mar-03,Sulphates,0
Mar-03,Total coliforms,0
Mar-03,Total phosphorus,1
Mar-03,Water temperature,0
Mar-03,Zinc,0
Mar-03,gamma-Hexachlorocyclohexane,0
Mar-03,"p,p-DDT",0
Apr-03,Ammonium,1
Apr-03,Bicarbonates,0
Apr-03,Biochemical Oxygen,0
Apr-03,Cadmium,0
Apr-03,Calcium,1
Apr-03,Chemical Oxygen Demand (Cr),1
Apr-03,Chemical Oxygen Demand (Mn),0
Apr-03,Chlorides,0
Apr-03,Chromium,0
Apr-03,Copper,1
Apr-03,Dissolved oxygen,0
Apr-03,Fecal streptococci,0
Apr-03,Iron,1
Apr-03,Lead,1
Apr-03,Magnesium,0
Apr-03,Manganese,0
Apr-03,Nickel,0
Apr-03,Nitrates,0
Apr-03,Nitrites,0
Apr-03,Orthophosphate-phosphorus,0
Apr-03,Sulphates,0
Apr-03,Total coliforms,0
Apr-03,Total phosphorus,0
Apr-03,Water temperature,0
Apr-03,Zinc,0
May-03,Ammonium,1
May-03,Bicarbonates,0
May-03,Biochemical Oxygen,0
May-03,Cadmium,0
May-03,Calcium,0
May-03,Chemical Oxygen Demand (Cr),1
May-03,Chemical Oxygen Demand (Mn),0
May-03,Chlorides,0
May-03,Chromium,0
May-03,Copper,1
May-03,Dissolved oxygen,0
May-03,Iron,1
May-03,Lead,1
May-03,Magnesium,0
May-03,Manganese,1
May-03,Nickel,0
May-03,Nitrates,0
May-03,Nitrites,0
May-03,Orthophosphate-phosphorus,0
May-03,Sulphates,0
May-03,Total phosphorus,1
May-03,Water temperature,0
May-03,Zinc,1
Jun-03,Ammonium,1
Jun-03,Bicarbonates,0
Jun-03,Biochemical Oxygen,0
Jun-03,Cadmium,0
Jun-03,Calcium,0
Jun-03,Chemical Oxygen Demand (Cr),1
Jun-03,Chemical Oxygen Demand (Mn),0
Jun-03,Chlorides,0
Jun-03,Chromium,0
Jun-03,Copper,0
Jun-03,Dissolved oxygen,0
Jun-03,Iron,1
Jun-03,Lead,1
Jun-03,Macrozoobenthos,0
Jun-03,Magnesium,0
Jun-03,Manganese,1
Jun-03,Nickel,0
Jun-03,Nitrates,0
Jun-03,Nitrites,0
Jun-03,Orthophosphate-phosphorus,1
Jun-03,Sulphates,0
Jun-03,Total phosphorus,1
Jun-03,Water temperature,0
Jun-03,Zinc,0
Jul-03,Ammonium,1
Jul-03,Bicarbonates,0
Jul-03,Biochemical Oxygen,0
Jul-03,Cadmium,1
Jul-03,Calcium,0
Jul-03,Chemical Oxygen Demand (Cr),0
Jul-03,Chemical Oxygen Demand (Mn),0
Jul-03,Chlorides,0
Jul-03,Chromium,0
Jul-03,Copper,0
Jul-03,Dissolved oxygen,0
Jul-03,Lead,1
Jul-03,Macrozoobenthos,0
Jul-03,Magnesium,0
Jul-03,Manganese,0
Jul-03,Nickel,0
Jul-03,Nitrates,0
Jul-03,Nitrites,0
Jul-03,Orthophosphate-phosphorus,1
Jul-03,Sulphates,0
Jul-03,Total phosphorus,1
Jul-03,Water temperature,0
Jul-03,Zinc,0
Aug-03,Ammonium,1
Aug-03,Benzo(a)pyrene,0
Aug-03,Benzo(b)fluoranthene,0
Aug-03,"Benzo(g,h,i)perylene",0
Aug-03,Benzo(k)fluoranthene,0
Aug-03,Bicarbonates,0
Aug-03,Biochemical Oxygen,0
Aug-03,Cadmium,0
Aug-03,Calcium,0
Aug-03,Chemical Oxygen Demand (Cr),1
Aug-03,Chemical Oxygen Demand (Mn),0
Aug-03,Chlorides,0
Aug-03,Chromium,1
Aug-03,Copper,1
Aug-03,Dissolved oxygen,0
Aug-03,Fluoranthene,0
Aug-03,"Indeno(1,2,3-c,d)pyrene",0
Aug-03,Iron,1
Aug-03,Lead,1
Aug-03,Macrozoobenthos,0
Aug-03,Magnesium,0
Aug-03,Manganese,1
Aug-03,Nickel,1
Aug-03,Nitrates,0
Aug-03,Nitrites,0
Aug-03,Orthophosphate-phosphorus,0
Aug-03,PCB 101,0
Aug-03,PCB 138,0
Aug-03,PCB 153,0
Aug-03,PCB 180,0
Aug-03,PCB 28,0
Aug-03,PCB 52,0
Aug-03,Sulphates,0
Aug-03,Total phosphorus,1
Aug-03,Water temperature,0
Aug-03,Zinc,1
Aug-03,gamma-Hexachlorocyclohexane,0
Aug-03,"p,p-DDT",0
Sep-03,Ammonium,1
Sep-03,Bicarbonates,0
Sep-03,Biochemical Oxygen,0
Sep-03,Cadmium,0
Sep-03,Calcium,0
Sep-03,Chemical Oxygen Demand (Cr),1
Sep-03,Chemical Oxygen Demand (Mn),0
Sep-03,Chlorides,0
Sep-03,Chromium,0
Sep-03,Copper,0
Sep-03,Dissolved oxygen,0
Sep-03,Iron,1
Sep-03,Lead,1
Sep-03,Macrozoobenthos,0
Sep-03,Magnesium,0
Sep-03,Manganese,1
Sep-03,Nickel,0
Sep-03,Nitrates,0
Sep-03,Nitrites,0
Sep-03,Orthophosphate-phosphorus,0
Sep-03,Sulphates,0
Sep-03,Total phosphorus,0
Sep-03,Water temperature,0
Sep-03,Zinc,0
Sep-03,gamma-Hexachlorocyclohexane,0
Oct-03,Ammonium,1
Oct-03,Bicarbonates,0
Oct-03,Biochemical Oxygen,0
Oct-03,Cadmium,0
Oct-03,Calcium,0
Oct-03,Chemical Oxygen Demand (Cr),0
Oct-03,Chemical Oxygen Demand (Mn),0
Oct-03,Chlorides,0
Oct-03,Chromium,0
Oct-03,Copper,1
Oct-03,Dissolved oxygen,0
Oct-03,Fecal coliforms,0
Oct-03,Fecal streptococci,0
Oct-03,Iron,0
Oct-03,Lead,1
Oct-03,Magnesium,0
Oct-03,Manganese,1
Oct-03,Nickel,0
Oct-03,Nitrates,0
Oct-03,Nitrites,0
Oct-03,Orthophosphate-phosphorus,1
Oct-03,Silica (SiO2),0
Oct-03,Sulphates,0
Oct-03,Total coliforms,0
Oct-03,Total phosphorus,1
Oct-03,Water temperature,0
Oct-03,Zinc,0
Nov-03,Ammonium,1
Nov-03,Bicarbonates,0
Nov-03,Biochemical Oxygen,0
Nov-03,Cadmium,0
Nov-03,Calcium,0
Nov-03,Chemical Oxygen Demand (Cr),1
Nov-03,Chemical Oxygen Demand (Mn),0
Nov-03,Chlorides,0
Nov-03,Chromium,0
Nov-03,Copper,0
Nov-03,Dissolved oxygen,0
Nov-03,Iron,1
Nov-03,Lead,1
Nov-03,Magnesium,0
Nov-03,Manganese,1
Nov-03,Nickel,0
Nov-03,Nitrates,0
Nov-03,Nitrites,0
Nov-03,Orthophosphate-phosphorus,1
Nov-03,Sulphates,0
Nov-03,Total extractable matter,0
Nov-03,Total phosphorus,1
Nov-03,Water temperature,0
Nov-03,Zinc,0
Dec-03,Ammonium,1
Dec-03,Bicarbonates,0
Dec-03,Biochemical Oxygen,0
Dec-03,Calcium,0
Dec-03,Chemical Oxygen Demand (Cr),1
Dec-03,Chemical Oxygen Demand (Mn),0
Dec-03,Chlorides,0
Dec-03,Dissolved oxygen,0
Dec-03,Magnesium,0
Dec-03,Nitrates,0
Dec-03,Nitrites,0
Dec-03,Orthophosphate-phosphorus,0
Dec-03,Silica (SiO2),0
Dec-03,Sulphates,0
Dec-03,Total phosphorus,1
Dec-03,Water temperature,0
Jan-04,Ammonium,1
Jan-04,Bicarbonates,0
Jan-04,Biochemical Oxygen,0
Jan-04,Cadmium,0
Jan-04,Calcium,0
Jan-04,Chemical Oxygen Demand (Cr),1
Jan-04,Chemical Oxygen Demand (Mn),0
Jan-04,Chlorides,0
Jan-04,Chromium,0
Jan-04,Dissolved oxygen,0
Jan-04,Iron,1
Jan-04,Lead,1
Jan-04,Magnesium,0
Jan-04,Manganese,1
Jan-04,Nickel,0
Jan-04,Nitrates,0
Jan-04,Nitrites,0
Jan-04,Orthophosphate-phosphorus,1
Jan-04,Petroleum hydrocarbons,0
Jan-04,Silica (SiO2),0
Jan-04,Sulphates,0
Jan-04,Total phosphorus,1
Jan-04,Water temperature,0
Jan-04,Zinc,1
Feb-04,Cadmium,1
Feb-04,Chromium,0
Feb-04,Copper,0
Feb-04,Iron,1
Feb-04,Lead,1
Feb-04,Manganese,1
Feb-04,Nickel,0
Feb-04,Petroleum hydrocarbons,0
Feb-04,Silica (SiO2),0
Feb-04,Zinc,0
Feb-04,gamma-Hexachlorocyclohexane,0
Mar-04,Ammonium,1
Mar-04,Bicarbonates,0
Mar-04,Biochemical Oxygen,0
Mar-04,Cadmium,0
Mar-04,Calcium,0
Mar-04,Chemical Oxygen Demand (Cr),1
Mar-04,Chemical Oxygen Demand (Mn),0
Mar-04,Chlorides,0
Mar-04,Chromium,0
Mar-04,Copper,1
Mar-04,Dissolved oxygen,0
Mar-04,Iron,1
Mar-04,Lead,1
Mar-04,Magnesium,0
Mar-04,Manganese,1
Mar-04,Nickel,0
Mar-04,Nitrates,0
Mar-04,Nitrites,0
Mar-04,Orthophosphate-phosphorus,0
Mar-04,Petroleum hydrocarbons,1
Mar-04,Silica (SiO2),0
Mar-04,Sulphates,0
Mar-04,Water temperature,0
Mar-04,Zinc,1
Apr-04,Ammonium,1
Apr-04,Bicarbonates,0
Apr-04,Biochemical Oxygen,0
Apr-04,Cadmium,1
Apr-04,Calcium,0
Apr-04,Chemical Oxygen Demand (Cr),1
Apr-04,Chemical Oxygen Demand (Mn),0
Apr-04,Chlorides,0
Apr-04,Chromium,0
Apr-04,Copper,1
Apr-04,Dissolved oxygen,0
Apr-04,Iron,1
Apr-04,Lead,1
Apr-04,Magnesium,0
Apr-04,Manganese,1
Apr-04,Nickel,0
Apr-04,Nitrates,0
Apr-04,Nitrites,0
Apr-04,Orthophosphate-phosphorus,0
Apr-04,Silica (SiO2),0
Apr-04,Sulphates,0
Apr-04,Water temperature,0
Apr-04,Zinc,1
