Index,Chemical,Count
Dec-04,Anionic active surfactants,0
Dec-04,Bicarbonates,0
Dec-04,Biochemical Oxygen,0
Dec-04,Cadmium,2
Dec-04,Calcium,1
Dec-04,Chemical Oxygen Demand (Cr),6
Dec-04,Chemical Oxygen Demand (Mn),0
Dec-04,Chlorides,0
Dec-04,Chromium,1
Dec-04,Copper,4
Dec-04,Dissolved oxygen,0
Dec-04,Fecal coliforms,0
Dec-04,Fecal streptococci,0
Dec-04,Iron,18
Dec-04,Lead,19
Dec-04,Macrozoobenthos,0
Dec-04,Magnesium,0
Dec-04,Manganese,11
Dec-04,Nickel,1
Dec-04,Nitrates,0
Dec-04,Nitrites,0
Dec-04,Orthophosphate-phosphorus,15
Dec-04,Potassium,0
Dec-04,Silica (SiO2),0
Dec-04,Sodium,0
Dec-04,Sulphates,0
Dec-04,Total coliforms,0
Dec-04,Total phosphorus,16
Dec-04,Water temperature,0
Dec-04,Zinc,0
Dec-04,gamma-Hexachlorocyclohexane,0
Jan-05,Aldrin,0
Jan-05,Ammonium,18
Jan-05,Anionic active surfactants,0
Jan-05,Atrazine,0
Jan-05,Bicarbonates,0
Jan-05,Biochemical Oxygen,0
Jan-05,Cadmium,5
Jan-05,Calcium,1
Jan-05,Chemical Oxygen Demand (Cr),1
Jan-05,Chemical Oxygen Demand (Mn),0
Jan-05,Chlorides,0
Jan-05,Chromium,2
Jan-05,Copper,15
Jan-05,Dieldrin,0
Jan-05,Dissolved oxygen,0
Jan-05,Endosulfan (alpha),0
Jan-05,Endosulfan (beta),0
Jan-05,Endrin,0
Jan-05,Fecal coliforms,0
Jan-05,Fecal streptococci,0
Jan-05,Heptachlor,0
Jan-05,Heptachloroepoxide,0
Jan-05,Iron,15
Jan-05,Lead,21
Jan-05,Macrozoobenthos,0
Jan-05,Magnesium,0
Jan-05,Manganese,5
Jan-05,Mercury,6
Jan-05,Nickel,0
Jan-05,Nitrates,0
Jan-05,Nitrites,0
Jan-05,Orthophosphate-phosphorus,20
Jan-05,Oxygen saturation,6
Jan-05,Petroleum hydrocarbons,4
Jan-05,Potassium,0
Jan-05,Silica (SiO2),0
Jan-05,Sodium,0
Jan-05,Sulphates,0
Jan-05,Total coliforms,0
Jan-05,Total dissolved salts,0
Jan-05,Total hardness,1
Jan-05,Total phosphorus,21
Jan-05,Water temperature,0
Jan-05,Zinc,4
Jan-05,alpha-Hexachlorocyclohexane,0
Jan-05,beta-Hexaxchlorocyclohexane,0
Jan-05,gamma-Hexachlorocyclohexane,0
Jan-05,"p,p-DDD",3
Jan-05,"p,p-DDE",5
Jan-05,"p,p-DDT",0
Feb-05,Aldrin,0
Feb-05,Ammonium,11
Feb-05,Anionic active surfactants,0
Feb-05,Atrazine,0
Feb-05,Bicarbonates,0
Feb-05,Biochemical Oxygen,0
Feb-05,Cadmium,4
Feb-05,Calcium,1
Feb-05,Chemical Oxygen Demand (Cr),0
Feb-05,Chemical Oxygen Demand (Mn),0
Feb-05,Chlorides,0
Feb-05,Chromium,2
Feb-05,Copper,8
Feb-05,Dieldrin,1
Feb-05,Dissolved oxygen,0
Feb-05,Endosulfan (alpha),2
Feb-05,Endosulfan (beta),0
Feb-05,Endrin,0
Feb-05,Fecal coliforms,0
Feb-05,Fecal streptococci,0
Feb-05,Heptachlor,0
Feb-05,Heptachloroepoxide,0
Feb-05,Iron,18
Feb-05,Lead,18
Feb-05,Macrozoobenthos,0
Feb-05,Magnesium,0
Feb-05,Manganese,6
Feb-05,Mercury,1
Feb-05,Methoxychlor,0
Feb-05,Nickel,0
Feb-05,Nitrates,0
Feb-05,Nitrites,0
Feb-05,Orthophosphate-phosphorus,20
Feb-05,Oxygen saturation,3
Feb-05,Petroleum hydrocarbons,5
Feb-05,Potassium,0
Feb-05,Silica (SiO2),0
Feb-05,Sodium,0
Feb-05,Sulphates,0
Feb-05,Total coliforms,0
Feb-05,Total dissolved salts,0
Feb-05,Total hardness,1
Feb-05,Total phosphorus,21
Feb-05,Water temperature,0
Feb-05,Zinc,6
Feb-05,alpha-Hexachlorocyclohexane,0
Feb-05,beta-Hexaxchlorocyclohexane,0
Feb-05,gamma-Hexachlorocyclohexane,0
Feb-05,"p,p-DDD",1
Feb-05,"p,p-DDE",0
Feb-05,"p,p-DDT",0
Mar-05,Aldrin,0
Mar-05,Ammonium,17
Mar-05,Anionic active surfactants,0
Mar-05,Atrazine,0
Mar-05,Bicarbonates,0
Mar-05,Biochemical Oxygen,0
Mar-05,Cadmium,5
Mar-05,Calcium,1
Mar-05,Chemical Oxygen Demand (Cr),1
Mar-05,Chemical Oxygen Demand (Mn),0
Mar-05,Chlorides,0
Mar-05,Chromium,2
Mar-05,Copper,9
Mar-05,Dieldrin,1
Mar-05,Dissolved oxygen,0
Mar-05,Endosulfan (alpha),0
Mar-05,Endosulfan (beta),0
Mar-05,Endrin,0
Mar-05,Fecal coliforms,0
Mar-05,Fecal streptococci,0
Mar-05,Heptachlor,0
Mar-05,Heptachloroepoxide,0
Mar-05,Iron,21
Mar-05,Lead,21
Mar-05,Macrozoobenthos,0
Mar-05,Magnesium,0
Mar-05,Manganese,7
Mar-05,Mercury,2
Mar-05,Methoxychlor,0
Mar-05,Nickel,0
Mar-05,Nitrates,0
Mar-05,Nitrites,0
Mar-05,Orthophosphate-phosphorus,19
Mar-05,Oxygen saturation,3
Mar-05,Petroleum hydrocarbons,1
Mar-05,Potassium,0
Mar-05,Silica (SiO2),0
Mar-05,Sodium,0
Mar-05,Sulphates,0
Mar-05,Total coliforms,0
Mar-05,Total dissolved salts,0
Mar-05,Total hardness,1
Mar-05,Total phosphorus,21
Mar-05,Water temperature,0
Mar-05,Zinc,20
Mar-05,alpha-Hexachlorocyclohexane,0
Mar-05,beta-Hexaxchlorocyclohexane,0
Mar-05,gamma-Hexachlorocyclohexane,0
Mar-05,"p,p-DDD",0
Mar-05,"p,p-DDE",0
Mar-05,"p,p-DDT",0
Apr-05,Aldrin,0
Apr-05,Ammonium,12
Apr-05,Anionic active surfactants,0
Apr-05,Atrazine,0
Apr-05,Bicarbonates,0
Apr-05,Biochemical Oxygen,0
Apr-05,Cadmium,11
Apr-05,Calcium,1
Apr-05,Chemical Oxygen Demand (Cr),0
Apr-05,Chemical Oxygen Demand (Mn),0
Apr-05,Chlorides,0
Apr-05,Chromium,4
Apr-05,Copper,9
Apr-05,Dieldrin,1
Apr-05,Dissolved oxygen,0
Apr-05,Endosulfan (alpha),0
Apr-05,Endosulfan (beta),0
Apr-05,Endrin,1
Apr-05,Fecal coliforms,0
Apr-05,Fecal streptococci,0
Apr-05,Heptachlor,0
Apr-05,Heptachloroepoxide,0
Apr-05,Iron,21
Apr-05,Lead,21
Apr-05,Macrozoobenthos,0
Apr-05,Magnesium,0
Apr-05,Manganese,10
Apr-05,Mercury,1
Apr-05,Nickel,0
Apr-05,Nitrates,0
Apr-05,Nitrites,0
Apr-05,Orthophosphate-phosphorus,15
Apr-05,Oxygen saturation,20
Apr-05,Petroleum hydrocarbons,5
Apr-05,Potassium,0
Apr-05,Silica (SiO2),0
Apr-05,Sodium,0
Apr-05,Sulphates,0
Apr-05,Total coliforms,0
Apr-05,Total dissolved salts,0
Apr-05,Total hardness,1
Apr-05,Total phosphorus,21
Apr-05,Water temperature,0
Apr-05,Zinc,6
Apr-05,alpha-Hexachlorocyclohexane,0
Apr-05,beta-Hexaxchlorocyclohexane,0
Apr-05,gamma-Hexachlorocyclohexane,0
Apr-05,"p,p-DDD",0
Apr-05,"p,p-DDE",1
Apr-05,"p,p-DDT",0
May-05,Alachlor,0
May-05,Aldrin,0
May-05,Ammonium,16
May-05,Anionic active surfactants,0
May-05,Atrazine,0
May-05,Bicarbonates,1
May-05,Biochemical Oxygen,0
May-05,Cadmium,5
May-05,Calcium,1
May-05,Carbonates,0
May-05,Chemical Oxygen Demand (Cr),4
May-05,Chemical Oxygen Demand (Mn),0
May-05,Chlorides,0
May-05,Chromium,0
May-05,Copper,2
May-05,Dieldrin,0
May-05,Dissolved oxygen,0
May-05,Endosulfan (alpha),0
May-05,Endosulfan (beta),0
May-05,Endrin,0
May-05,Fecal coliforms,0
May-05,Fecal streptococci,0
May-05,Heptachlor,1
May-05,Heptachloroepoxide,1
May-05,Iron,18
May-05,Lead,18
May-05,Macrozoobenthos,0
May-05,Magnesium,0
May-05,Manganese,11
May-05,Mercury,2
May-05,Metolachlor,0
May-05,Nickel,3
May-05,Nitrates,0
May-05,Nitrites,0
May-05,Orthophosphate-phosphorus,8
May-05,Oxygen saturation,20
May-05,Petroleum hydrocarbons,2
May-05,Potassium,0
May-05,Silica (SiO2),0
May-05,Simazine,0
May-05,Sodium,0
May-05,Sulphates,0
May-05,Total coliforms,0
May-05,Total dissolved salts,0
May-05,Total hardness,1
May-05,Total nitrogen,11
May-05,Total phosphorus,16
May-05,Water temperature,0
May-05,Zinc,8
May-05,alpha-Hexachlorocyclohexane,0
May-05,beta-Hexaxchlorocyclohexane,0
May-05,gamma-Hexachlorocyclohexane,0
May-05,"p,p-DDD",0
May-05,"p,p-DDE",1
May-05,"p,p-DDT",0
Jun-05,Aldrin,0
Jun-05,Ammonium,10
Jun-05,Anionic active surfactants,0
Jun-05,Atrazine,0
Jun-05,Bicarbonates,1
Jun-05,Biochemical Oxygen,0
Jun-05,Cadmium,6
Jun-05,Calcium,1
Jun-05,Carbonates,0
Jun-05,Chemical Oxygen Demand (Cr),1
Jun-05,Chemical Oxygen Demand (Mn),0
Jun-05,Chlorides,0
Jun-05,Chromium,0
Jun-05,Copper,0
Jun-05,Dieldrin,0
Jun-05,Dissolved oxygen,0
Jun-05,Endosulfan (alpha),0
Jun-05,Endosulfan (beta),0
Jun-05,Endrin,2
Jun-05,Fecal coliforms,0
Jun-05,Fecal streptococci,0
Jun-05,Heptachlor,2
Jun-05,Heptachloroepoxide,0
Jun-05,Iron,15
Jun-05,Lead,21
Jun-05,Macrozoobenthos,0
Jun-05,Magnesium,0
Jun-05,Manganese,8
Jun-05,Mercury,0
Jun-05,Metolachlor,0
Jun-05,Nickel,0
Jun-05,Nitrates,0
Jun-05,Nitrites,0
Jun-05,Orthophosphate-phosphorus,18
Jun-05,Oxygen saturation,21
Jun-05,Petroleum hydrocarbons,1
Jun-05,Potassium,0
Jun-05,Silica (SiO2),0
Jun-05,Sodium,0
Jun-05,Sulphates,0
Jun-05,Total coliforms,0
Jun-05,Total dissolved salts,0
Jun-05,Total hardness,1
Jun-05,Total nitrogen,14
Jun-05,Total phosphorus,7
Jun-05,Water temperature,0
Jun-05,Zinc,7
Jun-05,alpha-Hexachlorocyclohexane,0
Jun-05,beta-Hexaxchlorocyclohexane,0
Jun-05,gamma-Hexachlorocyclohexane,0
Jun-05,"p,p-DDD",3
Jun-05,"p,p-DDE",1
Jun-05,"p,p-DDT",0
Jul-05,Alachlor,0
Jul-05,Aldrin,1
Jul-05,Ammonium,15
Jul-05,Anionic active surfactants,0
Jul-05,Atrazine,0
Jul-05,Bicarbonates,0
Jul-05,Biochemical Oxygen,0
Jul-05,Cadmium,14
Jul-05,Calcium,1
Jul-05,Carbonates,0
Jul-05,Chemical Oxygen Demand (Cr),1
Jul-05,Chemical Oxygen Demand (Mn),0
Jul-05,Chlorides,0
Jul-05,Chromium,1
Jul-05,Copper,1
Jul-05,Dieldrin,1
Jul-05,Dissolved oxygen,0
Jul-05,Endosulfan (alpha),2
Jul-05,Endosulfan (beta),0
Jul-05,Endrin,2
Jul-05,Fecal coliforms,0
Jul-05,Fecal streptococci,0
Jul-05,Heptachlor,2
Jul-05,Heptachloroepoxide,0
Jul-05,Iron,18
Jul-05,Lead,21
Jul-05,Macrozoobenthos,0
Jul-05,Magnesium,0
Jul-05,Manganese,4
Jul-05,Mercury,0
Jul-05,Methoxychlor,0
Jul-05,Metolachlor,0
Jul-05,Nickel,0
Jul-05,Nitrates,0
Jul-05,Nitrites,0
Jul-05,Orthophosphate-phosphorus,16
Jul-05,Oxygen saturation,20
Jul-05,Petroleum hydrocarbons,2
Jul-05,Potassium,0
Jul-05,Silica (SiO2),0
Jul-05,Sodium,3
Jul-05,Sulphates,0
Jul-05,Total coliforms,0
Jul-05,Total dissolved salts,0
Jul-05,Total hardness,1
Jul-05,Total nitrogen,11
Jul-05,Total phosphorus,21
Jul-05,Water temperature,0
Jul-05,Zinc,4
Jul-05,alpha-Hexachlorocyclohexane,0
Jul-05,beta-Hexaxchlorocyclohexane,0
Jul-05,gamma-Hexachlorocyclohexane,0
Jul-05,"p,p-DDD",3
Jul-05,"p,p-DDE",1
Jul-05,"p,p-DDT",0
Aug-05,Alachlor,0
Aug-05,Aldrin,0
Aug-05,Ammonium,16
Aug-05,Anionic active surfactants,0
Aug-05,Atrazine,0
Aug-05,Bicarbonates,0
Aug-05,Biochemical Oxygen,0
Aug-05,Cadmium,6
Aug-05,Calcium,1
Aug-05,Chemical Oxygen Demand (Cr),0
Aug-05,Chemical Oxygen Demand (Mn),0
Aug-05,Chlorides,0
Aug-05,Chromium,0
Aug-05,Copper,1
Aug-05,Dieldrin,1
Aug-05,Dissolved oxygen,0
Aug-05,Endosulfan (alpha),0
Aug-05,Endosulfan (beta),0
Aug-05,Endrin,0
Aug-05,Fecal coliforms,0
Aug-05,Fecal streptococci,0
Aug-05,Heptachlor,0
Aug-05,Heptachloroepoxide,0
Aug-05,Iron,2
Aug-05,Lead,21
Aug-05,Macrozoobenthos,0
Aug-05,Magnesium,0
Aug-05,Manganese,2
Aug-05,Mercury,0
Aug-05,Metolachlor,0
Aug-05,Nickel,0
Aug-05,Nitrates,0
Aug-05,Nitrites,0
Aug-05,Orthophosphate-phosphorus,18
Aug-05,Oxygen saturation,20
Aug-05,Petroleum hydrocarbons,1
Aug-05,Potassium,0
Aug-05,Silica (SiO2),0
Aug-05,Simazine,0
Aug-05,Sodium,3
Aug-05,Sulphates,0
Aug-05,Total coliforms,0
Aug-05,Total dissolved salts,0
Aug-05,Total hardness,1
Aug-05,Total nitrogen,14
Aug-05,Total phosphorus,21
Aug-05,Water temperature,0
Aug-05,Zinc,3
Aug-05,alpha-Hexachlorocyclohexane,0
Aug-05,beta-Hexaxchlorocyclohexane,0
Aug-05,gamma-Hexachlorocyclohexane,0
Aug-05,"p,p-DDD",0
Aug-05,"p,p-DDE",0
Aug-05,"p,p-DDT",0
Sep-05,Alachlor,1
Sep-05,Aldrin,0
Sep-05,Ammonium,13
Sep-05,Anionic active surfactants,0
Sep-05,Atrazine,0
Sep-05,Bicarbonates,0
Sep-05,Biochemical Oxygen,0
Sep-05,Cadmium,2
Sep-05,Calcium,1
Sep-05,Chemical Oxygen Demand (Cr),1
Sep-05,Chemical Oxygen Demand (Mn),1
Sep-05,Chlorides,0
Sep-05,Chromium,0
Sep-05,Copper,1
Sep-05,Dieldrin,1
Sep-05,Dissolved oxygen,0
Sep-05,Endosulfan (alpha),0
Sep-05,Endosulfan (beta),0
Sep-05,Endrin,2
Sep-05,Fecal coliforms,0
Sep-05,Fecal streptococci,0
Sep-05,Heptachlor,0
Sep-05,Heptachloroepoxide,0
Sep-05,Iron,4
Sep-05,Lead,14
Sep-05,Macrozoobenthos,0
Sep-05,Magnesium,0
Sep-05,Manganese,0
Sep-05,Mercury,1
Sep-05,Metolachlor,1
Sep-05,Nickel,0
Sep-05,Nitrates,0
Sep-05,Nitrites,0
Sep-05,Orthophosphate-phosphorus,15
Sep-05,Oxygen saturation,20
Sep-05,Petroleum hydrocarbons,2
Sep-05,Potassium,0
Sep-05,Silica (SiO2),0
Sep-05,Simazine,1
Sep-05,Sodium,0
Sep-05,Sulphates,0
Sep-05,Total coliforms,0
Sep-05,Total dissolved salts,3
Sep-05,Total hardness,1
Sep-05,Total nitrogen,3
Sep-05,Total phosphorus,21
Sep-05,Water temperature,0
Sep-05,Zinc,2
Sep-05,alpha-Hexachlorocyclohexane,0
Sep-05,beta-Hexaxchlorocyclohexane,0
Sep-05,gamma-Hexachlorocyclohexane,0
Sep-05,"p,p-DDD",0
Sep-05,"p,p-DDE",0
Sep-05,"p,p-DDT",0
Oct-05,Aldrin,0
Oct-05,Ammonium,9
Oct-05,Anionic active surfactants,0
Oct-05,Bicarbonates,0
Oct-05,Biochemical Oxygen,0
Oct-05,Cadmium,3
Oct-05,Calcium,1
Oct-05,Chemical Oxygen Demand (Cr),1
Oct-05,Chemical Oxygen Demand (Mn),0
Oct-05,Chlorides,3
Oct-05,Chromium,0
Oct-05,Copper,8
Oct-05,Dieldrin,5
Oct-05,Dissolved oxygen,0
Oct-05,Endosulfan (alpha),1
Oct-05,Endosulfan (beta),2
Oct-05,Endrin,3
Oct-05,Fecal coliforms,0
Oct-05,Fecal streptococci,0
Oct-05,Heptachlor,1
Oct-05,Iron,14
Oct-05,Lead,21
Oct-05,Macrozoobenthos,0
Oct-05,Magnesium,0
Oct-05,Manganese,4
Oct-05,Mercury,0
Oct-05,Nickel,0
Oct-05,Nitrates,0
Oct-05,Nitrites,0
Oct-05,Orthophosphate-phosphorus,13
Oct-05,Oxygen saturation,20
Oct-05,Petroleum hydrocarbons,4
Oct-05,Potassium,0
Oct-05,Silica (SiO2),0
Oct-05,Sodium,0
Oct-05,Sulphates,0
Oct-05,Total coliforms,0
Oct-05,Total dissolved salts,5
Oct-05,Total hardness,1
Oct-05,Total nitrogen,13
Oct-05,Total phosphorus,21
Oct-05,Water temperature,0
Oct-05,Zinc,4
Oct-05,alpha-Hexachlorocyclohexane,0
Oct-05,beta-Hexaxchlorocyclohexane,0
Oct-05,gamma-Hexachlorocyclohexane,0
Oct-05,"p,p-DDD",2
Oct-05,"p,p-DDE",4
Oct-05,"p,p-DDT",0
Nov-05,Aldrin,0
Nov-05,Ammonium,7
Nov-05,Anionic active surfactants,0
Nov-05,Bicarbonates,0
Nov-05,Biochemical Oxygen,0
Nov-05,Cadmium,7
Nov-05,Calcium,1
Nov-05,Chemical Oxygen Demand (Cr),0
Nov-05,Chemical Oxygen Demand (Mn),0
Nov-05,Chlorides,0
Nov-05,Chromium,0
Nov-05,Copper,3
Nov-05,Dieldrin,0
Nov-05,Dissolved oxygen,0
Nov-05,Endosulfan (alpha),2
Nov-05,Endrin,3
Nov-05,Fecal coliforms,0
Nov-05,Fecal streptococci,0
Nov-05,Heptachlor,0
Nov-05,Iron,7
Nov-05,Lead,21
Nov-05,Macrozoobenthos,0
Nov-05,Magnesium,0
Nov-05,Manganese,6
Nov-05,Mercury,0
Nov-05,Methoxychlor,0
Nov-05,Nickel,0
Nov-05,Nitrates,0
Nov-05,Nitrites,0
Nov-05,Orthophosphate-phosphorus,17
Nov-05,Oxygen saturation,20
Nov-05,Petroleum hydrocarbons,2
Nov-05,Potassium,0
Nov-05,Silica (SiO2),0
Nov-05,Sodium,0
Nov-05,Sulphates,0
Nov-05,Total coliforms,0
Nov-05,Total dissolved salts,0
Nov-05,Total hardness,1
Nov-05,Total nitrogen,14
Nov-05,Total phosphorus,21
Nov-05,Water temperature,0
Nov-05,Zinc,13
Nov-05,alpha-Hexachlorocyclohexane,0
Nov-05,beta-Hexaxchlorocyclohexane,0
Nov-05,gamma-Hexachlorocyclohexane,0
Nov-05,"p,p-DDD",1
Nov-05,"p,p-DDE",1
Nov-05,"p,p-DDT",0
Dec-05,Aldrin,0
Dec-05,Ammonium,5
Dec-05,Anionic active surfactants,0
Dec-05,Bicarbonates,0
Dec-05,Biochemical Oxygen,0
Dec-05,Cadmium,5
Dec-05,Calcium,2
Dec-05,Chemical Oxygen Demand (Cr),1
Dec-05,Chemical Oxygen Demand (Mn),0
Dec-05,Chlorides,0
Dec-05,Chromium,0
Dec-05,Copper,12
Dec-05,Dieldrin,1
Dec-05,Dissolved oxygen,0
Dec-05,Endosulfan (alpha),0
Dec-05,Endrin,0
Dec-05,Fecal coliforms,0
Dec-05,Fecal streptococci,0
Dec-05,Heptachlor,2
Dec-05,Iron,20
Dec-05,Lead,21
Dec-05,Macrozoobenthos,0
Dec-05,Magnesium,0
Dec-05,Manganese,8
Dec-05,Mercury,0
Dec-05,Methoxychlor,0
Dec-05,Nickel,0
Dec-05,Nitrates,0
Dec-05,Nitrites,0
Dec-05,Orthophosphate-phosphorus,10
Dec-05,Oxygen saturation,20
Dec-05,Petroleum hydrocarbons,0
Dec-05,Potassium,0
Dec-05,Silica (SiO2),0
Dec-05,Sodium,0
Dec-05,Sulphates,0
Dec-05,Total coliforms,0
Dec-05,Total dissolved salts,0
Dec-05,Total hardness,0
Dec-05,Total nitrogen,3
Dec-05,Total phosphorus,16
Dec-05,Water temperature,0
Dec-05,Zinc,19
Dec-05,alpha-Hexachlorocyclohexane,0
Dec-05,beta-Hexaxchlorocyclohexane,0
Dec-05,gamma-Hexachlorocyclohexane,0
Dec-05,"p,p-DDD",3
Dec-05,"p,p-DDE",2
Dec-05,"p,p-DDT",0
Jan-06,Alachlor,0
Jan-06,Aldrin,0
Jan-06,Ammonium,9
Jan-06,Anionic active surfactants,0
Jan-06,Atrazine,0
Jan-06,Bicarbonates,0
Jan-06,Biochemical Oxygen,0
Jan-06,Cadmium,6
Jan-06,Calcium,1
Jan-06,Chemical Oxygen Demand (Cr),0
Jan-06,Chemical Oxygen Demand (Mn),0
Jan-06,Chlorides,0
Jan-06,Chromium,2
Jan-06,Copper,13
Jan-06,Dieldrin,1
Jan-06,Dissolved oxygen,0
Jan-06,Endosulfan (alpha),0
Jan-06,Endrin,3
Jan-06,Fecal coliforms,0
Jan-06,Fecal streptococci,0
Jan-06,Heptachlor,0
Jan-06,Iron,17
Jan-06,Lead,21
Jan-06,Macrozoobenthos,0
Jan-06,Magnesium,0
Jan-06,Manganese,10
Jan-06,Mercury,6
Jan-06,Metolachlor,0
Jan-06,Nickel,0
Jan-06,Nitrates,0
Jan-06,Nitrites,0
Jan-06,Orthophosphate-phosphorus,18
Jan-06,Oxygen saturation,20
Jan-06,Petroleum hydrocarbons,5
Jan-06,Potassium,0
Jan-06,Silica (SiO2),0
Jan-06,Simazine,0
Jan-06,Sodium,0
Jan-06,Sulphates,0
Jan-06,Total coliforms,0
Jan-06,Total dissolved salts,0
Jan-06,Total hardness,0
Jan-06,Total nitrogen,14
Jan-06,Total phosphorus,21
Jan-06,Water temperature,0
Jan-06,Zinc,15
Jan-06,alpha-Hexachlorocyclohexane,0
Jan-06,beta-Hexaxchlorocyclohexane,0
Jan-06,gamma-Hexachlorocyclohexane,0
Jan-06,"p,p-DDD",1
Jan-06,"p,p-DDE",0
Feb-06,Alachlor,0
Feb-06,Aldrin,0
Feb-06,Ammonium,21
Feb-06,Anionic active surfactants,1
Feb-06,Atrazine,0
Feb-06,Bicarbonates,0
Feb-06,Biochemical Oxygen,0
Feb-06,Calcium,1
Feb-06,Chemical Oxygen Demand (Cr),0
Feb-06,Chemical Oxygen Demand (Mn),0
Feb-06,Chlorides,0
Feb-06,Chromium,1
Feb-06,Copper,4
Feb-06,Dieldrin,0
Feb-06,Dissolved oxygen,0
Feb-06,Endosulfan (alpha),2
Feb-06,Endrin,0
Feb-06,Fecal coliforms,0
Feb-06,Fecal streptococci,0
Feb-06,Heptachlor,0
Feb-06,Iron,0
Feb-06,Lead,21
Feb-06,Macrozoobenthos,0
Feb-06,Magnesium,0
Feb-06,Manganese,2
Feb-06,Mercury,2
Feb-06,Methoxychlor,0
Feb-06,Metolachlor,0
Feb-06,Nickel,0
Feb-06,Nitrates,0
Feb-06,Nitrites,0
Feb-06,Orthophosphate-phosphorus,20
Feb-06,Oxygen saturation,21
Feb-06,Petroleum hydrocarbons,1
Feb-06,Potassium,0
Feb-06,Silica (SiO2),0
Feb-06,Simazine,0
Feb-06,Sodium,0
Feb-06,Sulphates,0
Feb-06,Total coliforms,0
Feb-06,Total dissolved salts,0
Feb-06,Total hardness,1
Feb-06,Total nitrogen,15
Feb-06,Total phosphorus,21
Feb-06,Water temperature,0
Feb-06,Zinc,0
Feb-06,alpha-Hexachlorocyclohexane,0
Feb-06,beta-Hexaxchlorocyclohexane,0
Feb-06,gamma-Hexachlorocyclohexane,0
Feb-06,"p,p-DDD",0
Feb-06,"p,p-DDE",0
Feb-06,"p,p-DDT",0
Mar-06,Alachlor,1
Mar-06,Aldrin,6
Mar-06,Ammonium,19
Mar-06,Anionic active surfactants,0
Mar-06,Atrazine,0
Mar-06,Bicarbonates,0
Mar-06,Biochemical Oxygen,0
Mar-06,Calcium,1
Mar-06,Chemical Oxygen Demand (Cr),0
Mar-06,Chemical Oxygen Demand (Mn),0
Mar-06,Chlorides,0
Mar-06,Chromium,5
Mar-06,Copper,2
Mar-06,Dieldrin,0
Mar-06,Dissolved oxygen,0
Mar-06,Endosulfan (alpha),0
Mar-06,Endosulfan (beta),0
Mar-06,Endrin,0
Mar-06,Fecal coliforms,0
Mar-06,Fecal streptococci,0
Mar-06,Heptachlor,0
Mar-06,Iron,0
Mar-06,Lead,21
Mar-06,Macrozoobenthos,0
Mar-06,Magnesium,0
Mar-06,Manganese,2
Mar-06,Mercury,0
Mar-06,Methoxychlor,0
Mar-06,Metolachlor,1
Mar-06,Nickel,0
Mar-06,Nitrates,0
Mar-06,Nitrites,0
Mar-06,Orthophosphate-phosphorus,19
Mar-06,Oxygen saturation,21
Mar-06,Potassium,0
Mar-06,Silica (SiO2),0
Mar-06,Simazine,0
Mar-06,Sodium,0
Mar-06,Sulphates,0
Mar-06,Total coliforms,0
Mar-06,Total dissolved salts,0
Mar-06,Total hardness,0
Mar-06,Total nitrogen,3
Mar-06,Total phosphorus,21
Mar-06,Water temperature,0
Mar-06,Zinc,0
Mar-06,alpha-Hexachlorocyclohexane,0
Mar-06,beta-Hexaxchlorocyclohexane,0
Mar-06,gamma-Hexachlorocyclohexane,0
Mar-06,"p,p-DDD",0
Mar-06,"p,p-DDE",0
Mar-06,"p,p-DDT",0
Apr-06,Alachlor,0
Apr-06,Aldrin,2
Apr-06,Ammonium,11
Apr-06,Anionic active surfactants,0
Apr-06,Atrazine,0
Apr-06,Bicarbonates,0
Apr-06,Biochemical Oxygen,0
Apr-06,Cadmium,7
Apr-06,Calcium,0
Apr-06,Chemical Oxygen Demand (Cr),0
Apr-06,Chemical Oxygen Demand (Mn),0
Apr-06,Chlorides,0
Apr-06,Chromium,1
Apr-06,Copper,11
Apr-06,Dieldrin,0
Apr-06,Dissolved oxygen,0
Apr-06,Endosulfan (alpha),0
Apr-06,Endosulfan (beta),0
Apr-06,Endrin,0
Apr-06,Fecal coliforms,0
Apr-06,Fecal streptococci,0
Apr-06,Heptachlor,0
Apr-06,Heptachloroepoxide,1
Apr-06,Iron,10
Apr-06,Lead,21
Apr-06,Macrozoobenthos,0
Apr-06,Magnesium,0
Apr-06,Manganese,3
Apr-06,Mercury,6
Apr-06,Metolachlor,0
Apr-06,Nickel,1
Apr-06,Nitrates,0
Apr-06,Nitrites,0
Apr-06,Orthophosphate-phosphorus,17
Apr-06,Oxygen saturation,21
Apr-06,Petroleum hydrocarbons,6
Apr-06,Potassium,0
Apr-06,Silica (SiO2),0
Apr-06,Simazine,0
Apr-06,Sodium,0
Apr-06,Sulphates,0
Apr-06,Total coliforms,0
Apr-06,Total dissolved salts,0
Apr-06,Total hardness,0
Apr-06,Total nitrogen,3
Apr-06,Total phosphorus,20
Apr-06,Water temperature,0
Apr-06,Zinc,1
Apr-06,alpha-Hexachlorocyclohexane,0
Apr-06,beta-Hexaxchlorocyclohexane,0
Apr-06,gamma-Hexachlorocyclohexane,0
Apr-06,"p,p-DDD",0
Apr-06,"p,p-DDE",0
Apr-06,"p,p-DDT",0
May-06,Alachlor,0
May-06,Aldrin,0
May-06,Ammonium,14
May-06,Anionic active surfactants,0
May-06,Atrazine,0
May-06,Bicarbonates,0
May-06,Biochemical Oxygen,0
May-06,Cadmium,9
May-06,Calcium,1
